x                       y                        z                        ec.Ex(V/m)@t=4.2      ec2.Ex(V/m)@t=4.2     ec.Ey(V/m)@t=4.2      ec2.Ey(V/m)@t=4.2     ec.Ez(V/m)@t=4.2      ec2.Ez(V/m)@t=4.2
137.18057287793974        26.38021811476947        -7.921989011442131       -6.662848468349648       -0.004435832915410387    21.448713889787264       0.027003174178186207     2.545311473665315        -4.4413032160406374E-4
136.78911921632775        26.45358667526903        -13.465494475151486      -3.38346172419349        -0.005193594740684186    31.34077458530884        0.02731288019874493      -4.43872368186899        -6.181374011392885E-4
133.9635581730451         26.364266548482          -8.918152708673585       -4.099181653526822       -0.005296350744884724    20.520374377676543       0.027699142605134064     -0.7708165035943232      -5.03310650655564E-4
130.39022115705018        26.559430131336086       -25.352155351498205      -7.266833142274055       -0.0051893780845627905   22.092419801481753       0.028213017925916618     -4.65424726566966        1.4386284338456788E-4
134.5420772060488         26.633091540287992       -27.887872763369362      -6.230106810372622       -0.005190249043887245    27.000061364158654       0.027579120875904195     -4.594361688614964       3.752610754782874E-4
135.32837118989778        26.584044349300065       -23.83227902300602       -2.1393600762202443      -0.005774644228772274    37.55327312976718        0.02737256460800097      1.7181456640278938       -5.234086662753157E-5
132.53253136401315        26.545786170638596       -22.94158337663673       -2.980859299956487       -0.0056005002984415245   34.63845664433681        0.027750436385827016     0.43266138754766176      -2.116355874754561E-4
135.6297537452989         26.563504607703575       -22.152495924458087      2.428699314178999        -0.005799865438736636    48.892136968079456       0.0272796460610986       2.0660388454954357       -1.485212987676713E-4
128.42268172237976        26.505239366456145       -22.762113236589183      -7.498109554786818       -0.005111679508444933    23.843545135455795       0.02841219185776526      -0.03922126296423419     -4.6548155910860106E-4
136.61065268519422        26.474772726346703       -15.109867840166613      3.53887700782861         -0.005849804081936583    48.05484082005685        0.027179662511130687     -2.480272763245523       -2.533676516378591E-4
135.77957115147893        26.461992600583834       -14.743753141049877      -2.437888943540226       -0.005541768632159716    37.50203857286363        0.027639489314732184     -2.4878538264052423      -4.412652533562304E-4
134.31178254731836        26.52555216117463        -20.298567239694396      -2.0701199127043757      -0.005540945990164081    38.55550400155127        0.027786364911616346     0.7769466671747596       -2.7164241765298414E-4
130.8149448092235         26.400992056098794       -13.661464832963917      -7.015078831234807       -0.005238164051894501    24.272633758364215       0.028298253238869718     -2.038151821945104       -3.701519416427601E-4
136.69569702320035        26.46668628634295        -14.470947934558684      4.445551374908462        -0.00585834947766628     46.95921613778037        0.02708760992701542      -8.519613952276782       -4.257895424704117E-4
130.67063247378056        26.45214918573636        -17.44098639049762       -9.89126296850788        -0.004949994842650618    27.59159790166292        0.028309736353689274     3.5743496133759494       -4.6168746037231754E-4
137.4243302668086         26.3038274457546         -2.259355916458668       -3.05775977361715        -0.005097492061774271    15.591408123987152       0.027120316913123926     -0.10892598017647259     -3.058812661199302E-4
137.45512898286404        26.27273267576726        2.685883845909928E-14    -3.1791903893943374      -0.0054272226008791336   8.687040048172411        0.026853055714061824     -2.6614551977168155      -8.427411400404594E-4
135.41243953486227        26.263848021875262       -0.7220978851105201      -2.6452140502276102      -0.005089240030052622    11.146801664733          0.027497558370104258     0.16602725002229235      -7.468110308887314E-4
130.6294916341068         26.285535788402555       -5.472249008912781       -3.599129647447134       -0.0050990803469796895   14.436619292467231       0.02825964527382254      1.7438170554984194       -6.277443627915602E-4
130.04137549104217        26.704607732513594       -36.037506413617365      2.5362539373528286       -0.0060841757284947565   10.406473869351737       0.028482128560133192     5.620195234348662        9.623993758225424E-5
133.02785200512056        26.703937725569435       -33.998281570918685      -0.06623170894423074     -0.0057635534851930475   16.868652623089158       0.02824744913731732      3.7939991362030603       -9.923013618381067E-5
132.2852494820198         26.737102512390003       -36.881214570733405      6.345086750437302        -0.006707515483626025    11.988765823268348       0.02780010322832993      7.963682322345363        1.395863322777302E-4
131.84147958585353        26.754192610511296       -38.407548232910884      0.6205696454937449       -0.006045990638542757    8.13347057923982         0.028095977490798656     6.286374041054704        2.9217109110864686E-4
130.43025112987078        26.61988512861155        -29.67822850678429       -1.3088513066244332      -0.005511717929255866    18.50732404337093        0.02849814801557593      0.46383761929681633      9.958388433339849E-5
125.43373989707423        26.60727203011609        -32.10109290364214       2.804838983719107        -0.006318943944200702    10.404797008530979       0.029356418482526497     3.003353658552202        -8.735215143692206E-5
126.9877738460836         26.53945542090558        -26.182274407812425      -0.939788475299126       -0.005553962250370148    16.429932797100058       0.028755321308413784     -0.3247370621619815      2.348300723198804E-4
137.31538936470486        26.21029867313559        4.402088444040593        -2.7717671116892344      -0.004740661517080487    6.664681173277358        0.027120063342165917     -0.35451386930785017     -0.0012807937440205326
136.89333346449482        26.100418030693          12.032124099767504       -0.7837473638504271      -0.004121872242794922    3.065521491142805        0.02680574715695716      1.2515029655420644       -0.0012693944703769944
133.6095148258042         26.08929628002522        10.643677722053773       -0.8665440520958383      -0.005107421663794806    4.280394050973887        0.027942283757945878     -0.3829064858883641      -0.0012112046823146625
136.58605786083592        26.062940040769202       14.52568897184142        -0.4589334296244291      -0.004400766478819189    2.260776928995945        0.02697533800621521      0.7704388134863365       -0.001243846738264646
129.18630428348214        26.190441185186675       0.41243752221423224      -2.298068735240965       -0.005344067741374303    8.587320796765077        0.02846122421211798      0.19473937098647598      -9.246292805680234E-4
119.79455644779935        26.737531510626823       -45.23923113326512       -1.1990466057294362      -0.004166781842221301    3.2021525010596044       0.02994849522979024      -1.4300943185438106      3.460028641915747E-4
120.4071700620898         26.75514633817008        -46.09908964018567       -1.2071180742045136      -0.004212003501196193    2.633703158825405        0.029477109742953544     -0.825737316571405       5.45055347659229E-4
123.85983690827985        26.746238143076166       -43.155921695963826      -1.7239815121018829      -0.005356764593186607    5.553417685855301        0.02886984521433522      0.9048422618701117       2.1625651615053698E-4
126.42639080830168        26.901498441465556       -52.62362724665222       -1.7746738841440344      -0.00505870098611183     1.9535051160950259       0.028667153494520647     -0.2234889107334368      9.012825709078243E-4
130.68919831635748        26.78723988614955        -41.5551395918626        -2.5450970561252184      -0.005563961541618312    4.508468424996202        0.02832481245561347      1.851624839818129        3.170956294802352E-4
121.58727473420595        26.998297559879823       -62.81924115521027       -0.22091635611105964     -0.007087549244431557    1.3663517796795326       0.029985225726470333     0.38582226177129425      8.715830593288842E-4
119.47188869257302        26.78476665892264        -48.8552736473811        -0.2539963993883876      -0.005544012349670613    1.9069558002285296       0.0307253240689751       0.047247185640902245     7.13334999252524E-4
134.31934078921563        25.86492252529333        27.271805371690654       -0.4796532010670358      -0.004509000112427941    1.3131355647025984       0.02701889392762169      0.05881651775018071      -0.001604696651919424
128.8960005151576         25.9565850532738         17.056543174391663       -0.5113979555962174      -0.005371263924389247    2.299351953624586        0.028198954653635866     0.10902577221849086      -0.0018198798191253474
122.39949805394608        25.80256684821416        23.81485229787781        -0.49995031248883526     -0.005948512481637636    1.5432058530820654       0.028248015114422743     -0.41167452632583307     -0.0017207490287044712
120.28282427869713        25.82695896136338        20.647504300968137       -0.3867180974873567      -0.006472463994638744    2.415991856383297        0.030010804622139158     -0.53295479599798        -0.0015233295590230493
131.46522753497075        25.680031853202998       38.68119159269805        -0.1379048598961147      -0.0062259788288182944   0.9506785427937968       0.027318142485957726     -0.018942005656501948    -0.001728002374201972
118.21374286658431        26.730309573251052       -45.77312736301944       -0.27477704624161997     -0.00482200996240086     2.4561617776553826       0.03200241212143625      -0.36812867284648126     6.801280836090476E-4
117.5829203626571         25.10516163014529        70.81697620464398        -0.02627092587450397     -0.004159468155052304    0.20003504869615885      0.02856778889385936      -0.05927196689356862     -0.003116149176379146
103.49036254680952        24.949976358204438       72.59527724048655        -0.0037551538001499908   -0.006602656326038047    0.1931598206282203       0.02948580863013959      -0.061210326533702286    -0.0034771800943017793
104.92605635833526        24.733919972160464       89.10846624333658        0.0012354499549022495    -0.007282515197934399    0.16256330013186768      0.029307533676552328     -0.019154788504817333    -0.004446192337259625
107.40656708458778        25.059628195225606       67.3111480001481         -0.01378928667565349     -0.005590240394356627    0.2752763204939028       0.029739579902459568     -0.03646666206426552     -0.0027101731545622343
121.31936489073115        25.23010703011711        64.31187042538895        -0.07542334228899072     -0.003372791686897377    0.32264537919628644      0.028478093851061814     0.0083369202547523       -0.0017888723197595862
127.99660518972559        25.499974290707517       49.33292119554251        -0.11970955719171883     -0.00406031468908689     0.550994411175561        0.02830519447524023      -0.11690906909597014     -0.0035960785289740707
122.78911164093225        25.55820052551305        41.66896992368193        -0.06787461274351836     -0.004863074376757481    0.68161566413201         0.029273821647745474     -0.13286280859347865     -0.0027395104288405747
118.49721627674178        25.73610663098657        25.99846675346143        -0.09487415812916815     -0.006222263998941458    1.2371803788847715       0.03039672210336526      -0.44738702297230193     -0.0018654868911923473
115.88765551377782        25.380133772733213       49.88880537239379        -0.09018010307827602     -0.004681496706171728    0.41919130637111374      0.030269389136944724     -0.043588271976112834    -0.003182438001264387
111.43245430014662        25.462688476690204       40.974732545069635       -0.11743460688104435     -0.006372131575464124    0.5179491765916189       0.031867415789738784     -0.14404628298868172     -0.003806673485804287
104.06769310871486        26.853571591975673       -64.07869254977155       -0.24521817776544133     -0.0028983867553751706   0.6961692230416872       0.03457407275724193      -0.12973574405205995     9.447842129400641E-4
110.86466971027858        26.948776430292043       -66.40212317417448       0.1794084450102392       -0.00641359302678642     0.9134704757860644       0.03249914685705709      0.19417884450661274      9.997359095489007E-4
105.46451080754478        27.061136102151714       -78.09212548322674       -0.09116781416295865     -0.004906692887108477    0.575193009262037        0.033786157243928014     0.09680248678394002      0.0018406728061105327
117.22399103107355        27.062743842662496       -70.36822931765052       0.0974110275052924       -0.007574566600986543    0.6870050250130291       0.030956221755047864     0.48545600623106905      0.00156071585730011
107.05288978300173        27.175682512571903       -85.2805477165092        -0.03282223350050136     -0.006368788936309026    0.5023650994887804       0.031839709699017504     0.18111894555547595      0.0017181871252323806
90.09802247380065         27.02368616632561        -85.64005565957677       -0.00995785607718458     -0.005773914673654105    0.2139425266571496       0.03701143356873734      0.057469690247227666     0.0027430430580916245
90.24125178101609         27.02361504287623        -85.53944856641094       -0.02101510479776451     -0.005457437216382699    0.34027085316465566      0.034752469791585604     0.1189078878339996       0.001317683142968799
90.12799818088514         27.022512269135973       -85.53555125719986       -0.04945698683946015     -0.0026913149933719405   0.2546908013960252       0.03629603371720247      0.010415612181232325     0.001352681358319563
88.57672240020082         27.267870860641985       -104.23555369942216      0.006021014022137727     -0.007501753101687214    0.2233168512972581       0.03585808727501849      0.052347874632145075     0.003331879500291901
103.70425354730087        27.203609063521228       -89.52368354199413       -0.014892945599143559    -0.005594637950977699    0.30965632824510436      0.03419094330026695      0.19820425488860138      0.0013381679409896208
82.38355940716454         27.281276349280027       -109.32952421005221      0.006030745603833099     -0.005697450436325191    0.16062588098552943      0.039469142019536996     0.037119323350313094     0.0038770353369683708
85.74446200208277         24.349313952551395       104.01237008435481       -0.012587961449768592    -0.0033127671908822856   0.10231751025836085      0.03411629582602536      -0.01644457190900243     -0.0051744751110624305
