x                       y                        z                        ec.Ex(V/m)@t=4.2      ec2.Ex(V/m)@t=4.2     ec.Ey(V/m)@t=4.2      ec2.Ey(V/m)@t=4.2     ec.Ez(V/m)@t=4.2      ec2.Ez(V/m)@t=4.2
-88.4853749329116         25.532666560095066       -101.7501446311259       0.003337514492864102     0.002842676174965675     0.020643949492475146     0.359787992696603        0.001630674117344455     0.06088804206808831
-87.63930953017714        25.55006963748903        -102.47739915558755      0.0033556333816040507    0.005257351990415771     0.020665986747607334     0.3596965976572637       0.0016232733928944754    0.06046895807667152
-87.97419509605218        25.591018178164987       -105.82514845998327      0.003132824125196739     -0.0028850871952338744   0.020495469448581122     0.3533225780190037       0.001390247966095141     0.052448406285334905
-89.30005271413542        25.564142686849074       -104.71562203640269      0.0031968461639948487    -0.0026217445457881183   0.02047560227831724      0.3534038130156887       0.0013973197262391324    0.052228306095953414
-92.18341795141579        25.504372960747205       -102.20215764926536      0.0033256347614904294    -0.014652251507487316    0.020461046102558573     0.362446096079708        0.0015722661501094137    0.06047555710627724
-93.39027707711952        25.47879263106941        -101.1073238303594       0.003484035086547266     -0.025972017162786187    0.020202178463712528     0.39088423683490703      0.0018106645160287371    0.047402690295598404
-91.9608545645046         25.480347243234768       -100.21958443864196      0.0032323019686201584    -0.008430133441661289    0.020586052875034493     0.3720345790084565       0.0016399917030215743    0.05255535362966768
-88.96006607543545        25.510414705972384       -100.39304563291118      0.0033918865754507975    0.004068669721773688     0.02075539719262025      0.36185998072603526      0.0017426818504072017    0.06564107306426585
-96.2441166091011         25.416896942280736       -98.41150893085123       0.0033716705019368       -0.02295312918869286     0.01995499708915342      0.4272838407302899       0.0015168174985570697    0.09430486421207245
-94.19200910404436        25.432953696364322       -98.1877465894973        0.003221632415362663     -0.011315744661198224    0.020345809146579796     0.4045278594435615       0.0014657537755287109    0.08331465705181884
-85.63474742752209        25.59937559695142        -104.81403429878648      0.0034528591077950923    0.004944857138431758     0.020669725272566098     0.35823086266464943      0.0015854937627835853    0.05937657093690234
-85.06992706164255        25.648622771807727       -108.15935340446902      0.0036775655983743625    -0.014187782230545546    0.02065597500460825      0.344332248028491        0.0014147970856820773    0.06323227760546501
-110.86957178493697       25.06158145359351        -81.69951876621079       0.0029541277068384866    0.06583031358876686      0.01811893786975342      0.981741517222891        8.438960852477825E-4     0.2155930680503649
-107.67230063516999       25.100895891177935       -82.43748447279111       0.002856441148903599     0.052731107135599586     0.018075900320656757     0.96378455378035         8.538432108036176E-4     0.21327945472120113
-108.23222979702791       25.13127706211009        -85.1404776886458        0.0028330686458654477    0.049071724338659806     0.018082510027151482     0.9680688225534197       8.706113144706743E-4     0.21438260217106375
-117.60910900242186       24.86802193243036        -71.73163245900427       0.0037131036302279576    -0.5621260880232626      0.01782606068823611      1.1629205847814699       0.001287008193780063     0.3147600744106853
-119.97398355628958       24.793496351443274       -67.73185928633671       0.0038642884854003987    -0.6191817433966165      0.01778731418632636      1.2246943784470734       0.001011139460234271     0.525486632188842
-117.26116131500861       24.83222344002501        -68.76609495986989       0.0037174845772014464    -0.5427696526268697      0.017770826245332216     1.198910185989           0.0011654554540898587    0.41258213416539924
-103.69228701656385       25.230761437316545       -89.50651565512081       0.0040108172363573225    -0.16175777987329076     0.0198112824562493       0.5979743017848733       0.0012335694749090464    0.180111216293259
-104.76129415382508       25.21880757086723        -89.35028608674929       0.00435182622018182      -0.20670543140973022     0.018899747459625377     0.7613483228849797       0.0011662761190554722    0.14269992402979406
-103.8928450117844        25.24003308299743        -90.35229413091233       0.0036127355249509683    -0.11618858137908224     0.01967836776455556      0.544756928561218        0.0015736357564151149    0.17067666922194746
-100.86884443344081       25.27386489925391        -90.79551175942221       0.0031066705003841566    -0.014608213473665477    0.020162010210679426     0.4807836266136043       0.0015134169074997317    0.12940734823533617
-101.12679374961404       25.305994250275365       -93.41886232621188       0.003135959712113371     -0.019391655080141845    0.019998177101494246     0.4623066418887447       0.0011541213990966526    0.09354986112205192
-100.16334688851497       25.259417661257814       -89.20106043640074       0.0030936547835219486    -0.026321434782426767    0.020432495550839747     0.5089636630377157       0.0015387328153650514    0.12661316926758842
