x                       y                        z                        ec.Ex(V/m)@t=4.2      ec2.Ex(V/m)@t=4.2     ec.Ey(V/m)@t=4.2      ec2.Ey(V/m)@t=4.2     ec.Ez(V/m)@t=4.2      ec2.Ez(V/m)@t=4.2
134.50368448975678        15.163272029852434       -18.000000000000004      -62.40667262781201       -0.0032180152074566593   41.69755839666113        0.027871803582490882     -2.704237689444783       -1.3742128249418783E-4
135.1885639581518         14.995888879798558       -18.000000000000004      -110.99720214198604      -0.002930861821164399    45.95844626605299        0.027105169150185304     6.933597418364387        -2.3510850875254618E-4
134.98644874494738        15.56499990572545        -18.000000000000004      -86.69866121316193       -0.0036165520257327444   70.50628073504015        0.027269833837347334     -13.365324575957123      -2.352106979699897E-4
137.91301606447448        16.000000000000004       -18.000000000000007      -129.5840913826534       -0.003257556315966781    48.673128250060294       0.02687251320075177      2.917637178726717        -3.349245091698094E-4
138.4000743395179         11.015289471229625       -18.000000000000004      -101.81138094804015      -0.002663570735634835    -6.736795198862009       0.02677944026801053      10.08037051203748        -4.6391296618727057E-4
138.34222073623707        11.066927450618351       -18.000000000000004      -101.41079102797391      -0.0027141546579206497   -2.8432576307893753      0.027087024725866844     16.79258547911672        -2.506115559792003E-4
137.25307823153216        20.857277326318254       -18                      -59.615787296799475      -0.004135147172203683    59.868968025569735       0.027280851966762516     13.965750341884684       -1.7325681576589128E-4
135.89674191748887        18.12998901005882        -18.000000000000004      -81.09362053903588       -0.003906835708880063    61.19618979567624        0.027384955941586853     -0.511525194918363       -2.202394135988328E-4
138.40109206251654        11.003556717011078       -18.000000000000004      -92.17310975129995       -0.0018928426120510267   -7.289737407470694       0.026537820664387368     10.615392398455146       -3.293730824651675E-4
138.4019349345447         10.991817313213012       -18.000000000000004      -91.98303492397673       -0.0018138035457582191   -6.504995814915933       0.026503640948106977     11.141357383993686       -2.9155170912531503E-4
138.3916101929682         10.997672114636607       -18                      -93.9674150399959        -0.0020567005823153295   -4.28944457119826        0.02677894985106377      10.872929225277495       -3.2234345746455045E-4
138.7083270751976         5.999999999999999        -18.000000000000007      -89.72716972278857       -0.0012226507366210153   -61.447320336364676      0.02661261865311282      11.197752315446449       -2.7584282529365584E-4
135.3668531023467         8.417028525921186        -18                      -81.24910164870127       -0.001791733526933692    -7.89177457422807        0.02715496647717828      11.801355920721608       -2.766393458443872E-4
136.994526865639          4.4740429925262095       -18.000000000000004      -43.13248499428223       -4.5540309368732326E-4   -86.58833574994097       0.02664944622624148      4.056508489253767        -3.747836082020228E-4
138.7733866036823         3.966606298488801        -18                      -52.91687584041227       -6.540366816096821E-4    -111.57572285602654      0.026334633728112067     2.995730698626936        -2.8793368666413244E-4
138.80704703031893        1.7752355280363599       -18                      -9.968438202475774       -2.3796829893285576E-5   -62.40585055656582       0.026723983547781754     -3.6310117685391394      -5.571756004757825E-4
134.26153654963127        14.396153636208092       -18.000000000000004      -73.84751687404214       -0.0025827902018580318   8.19105017865552         0.02773398342565751      8.921423554717792        -1.6350985773054086E-4
132.58546007471415        23.210910884557673       -18                      -17.134213013009195      -0.004781620628357431    41.36896154506004        0.027545779399376746     2.229193302964874        -3.158651695947867E-4
137.06219310500336        22.002831432111677       -18                      -22.755464156451282      -0.0045267498808092554   50.21170176579305        0.02706861370483793      2.3205545677515342       -2.6243976444817463E-4
136.4003664660208         25.604565414692843       -18.000000000000004      -9.099378013612318       -0.005184838264174966    42.839183180969          0.02754969240490368      0.8468205749135956       -2.6662662036495516E-4
133.3113125807842         20.937601775429638       -18.000000000000004      -23.709421625688286      -0.004431428675065074    43.71829169773643        0.027373779479203886     1.2905209607191042       -2.1988383887716623E-4
